frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,29725108.551,2,2,570,18,3,0,0,0,0.223,591,0,0.451,0.471,0.444,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.471,0.444,0.200,0.000,0.000,0.000,0.000,0.000,0.000
2,29725602.697,3,3,563,0,0,0,0,0,0.112,563,591,0.298,0.727,0.857,0.667,0.400,0.400,0.400,0.400,0.000,0.000,0.727,0.857,0.667,0.400,0.400,0.400,0.000,0.000,0.000
3,29725602.771,6,6,580,0,0,0,0,0,0.114,580,563,0.253,0.571,0.615,0.727,0.889,1.000,0.857,0.857,0.667,0.667,0.571,0.615,0.727,0.889,1.000,0.857,0.857,0.667,0.667
4,29725602.846,7,7,607,0,0,0,0,1,0.122,608,580,0.223,0.667,0.727,0.800,0.800,0.800,0.857,0.667,0.667,0.667,0.667,0.727,0.800,0.800,0.800,0.857,0.667,0.667,0.667
5,29725602.920,6,6,585,0,0,0,0,2,0.128,587,608,0.308,0.615,0.615,0.727,0.727,0.750,0.667,0.667,0.667,0.667,0.615,0.615,0.727,0.727,0.750,0.667,0.667,0.667,0.667
6,29725602.994,5,5,612,0,0,0,0,0,0.136,612,587,0.264,0.667,0.727,0.800,0.889,0.750,0.667,0.667,0.667,0.571,0.667,0.727,0.800,0.889,0.750,0.667,0.667,0.667,0.571
7,29725603.067,6,6,591,0,0,0,0,0,0.124,591,612,0.262,0.571,0.571,0.667,0.800,1.000,0.889,1.000,0.857,0.667,0.571,0.571,0.667,0.800,1.000,0.889,1.000,0.857,0.667
8,29725603.142,3,3,576,0,0,0,0,0,0.115,576,591,0.283,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.857,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.857
9,29725603.217,7,7,573,0,0,0,0,0,0.103,573,576,0.246,0.727,0.800,0.800,0.889,0.889,1.000,1.000,0.857,0.857,0.727,0.800,0.800,0.889,0.889,1.000,1.000,0.857,0.857
10,29725603.290,7,7,549,0,0,0,0,0,0.102,549,573,0.308,0.727,0.800,0.800,0.800,0.889,1.000,0.889,0.571,0.571,0.727,0.800,0.800,0.800,0.889,1.000,0.889,0.571,0.571
11,29725603.365,7,7,593,0,0,0,0,0,0.106,593,549,0.336,0.800,0.889,0.889,0.889,0.889,1.000,1.000,0.857,0.500,0.800,0.889,0.889,0.889,0.889,1.000,1.000,0.857,0.500
12,29725603.441,6,6,596,0,0,0,0,0,0.116,596,593,0.289,0.667,0.727,0.800,0.800,1.000,1.000,1.000,0.857,0.571,0.667,0.727,0.800,0.800,1.000,1.000,1.000,0.857,0.571
13,29725603.514,6,6,638,0,0,0,0,0,0.100,638,596,0.348,0.667,0.667,0.889,0.889,1.000,0.857,0.667,0.667,0.667,0.667,0.667,0.889,0.889,1.000,0.857,0.667,0.667,0.667
